hpoID,Batch_Size,lr,Dropout_Rate,Weight_Decay_Beta1,Epsilon,FC_Size
50588,64,3e-06,0.7,0.95,0.1,64
50589,256,0.0003,0.3,0.95,1.0,192
50590,256,0.0003,0.3,0.9,0.1,64
50591,256,3e-05,0.3,0.95,0.1,256
50592,64,3e-06,0.5,0.95,1e-08,128
50593,256,3e-06,0.3,0.8,0.1,128
50594,64,3e-06,0.5,0.9,1.0,128
50595,128,0.0003,0.3,0.95,0.1,128
50596,64,3e-06,0.7,0.9,1e-08,128
50597,128,3e-05,0.5,0.95,1.0,256
50598,64,3e-06,0.7,0.8,0.1,192
50599,64,3e-06,0.3,0.95,1.0,256
50600,128,0.0003,0.7,0.9,1.0,256
50601,64,3e-05,0.7,0.8,1e-08,64
50602,64,3e-06,0.7,0.9,1.0,64
50603,192,3e-06,0.3,0.9,0.1,64
50604,256,3e-06,0.7,0.8,1.0,256
50605,256,3e-06,0.7,0.9,0.1,64
50606,256,0.0003,0.7,0.9,1.0,192
50607,128,0.0003,0.7,0.95,1.0,192
50608,64,0.0003,0.3,0.8,0.1,192
50609,128,0.0003,0.7,0.9,1e-08,128
50610,64,3e-05,0.3,0.8,0.1,256
50611,64,3e-05,0.3,0.95,0.1,128
50612,64,3e-06,0.5,0.9,0.1,256
50613,64,0.0003,0.7,0.95,0.1,64
50614,128,0.0003,0.7,0.9,1e-08,256
50615,128,0.0003,0.7,0.9,1.0,192
50616,256,0.0003,0.5,0.8,1e-08,192
50617,192,0.0003,0.5,0.8,1e-08,64
50618,256,0.0003,0.7,0.95,0.1,192
50619,128,3e-06,0.5,0.95,0.1,192
50620,128,0.0003,0.3,0.9,1.0,128
50621,128,3e-06,0.3,0.95,1e-08,128
50622,256,3e-06,0.5,0.9,1.0,192
50623,128,3e-06,0.5,0.95,1.0,64
50624,64,0.0003,0.3,0.95,1.0,256
50625,128,3e-06,0.7,0.95,0.1,128
50626,192,3e-05,0.7,0.8,1.0,128
50627,64,0.0003,0.7,0.9,1e-08,256
50628,128,3e-05,0.7,0.9,0.1,128
50629,128,0.0003,0.3,0.8,1.0,64
50630,64,3e-05,0.5,0.95,0.1,192
50631,64,3e-05,0.7,0.8,0.1,128
50632,128,3e-05,0.5,0.9,0.1,192
50633,256,0.0003,0.7,0.95,1e-08,128
50634,192,0.0003,0.5,0.95,1.0,256
50635,64,0.0003,0.5,0.9,1.0,256
50636,64,3e-05,0.5,0.8,0.1,256
50637,64,3e-05,0.7,0.95,1e-08,128
50638,256,3e-06,0.5,0.9,1e-08,256
50639,256,3e-05,0.5,0.9,1e-08,128
50640,64,3e-05,0.3,0.95,1.0,64
50641,64,3e-05,0.5,0.8,1.0,128
50642,64,3e-05,0.3,0.95,0.1,128
50643,128,3e-06,0.5,0.95,1.0,256
50644,192,3e-06,0.7,0.9,1.0,64
50645,256,3e-05,0.3,0.9,1.0,256
50646,256,3e-06,0.7,0.9,1e-08,256
50647,128,0.0003,0.7,0.8,0.1,256
50648,256,3e-06,0.3,0.8,0.1,192
50649,64,3e-05,0.5,0.9,0.1,192
50650,192,0.0003,0.5,0.9,0.1,128
50651,128,0.0003,0.5,0.95,1.0,64
50652,128,0.0003,0.3,0.8,1e-08,192
50653,64,0.0003,0.3,0.9,1.0,256
50654,64,3e-06,0.7,0.9,1.0,128
50655,128,0.0003,0.5,0.9,1e-08,192
50656,256,3e-05,0.7,0.9,1.0,256
50657,64,0.0003,0.5,0.8,1.0,64
50658,128,0.0003,0.7,0.8,1e-08,64
50659,64,3e-05,0.7,0.8,1.0,128
50660,128,0.0003,0.3,0.8,1.0,64
50661,128,3e-05,0.7,0.8,0.1,256
50662,256,3e-05,0.7,0.8,1.0,192
50663,192,3e-05,0.5,0.95,1e-08,64
50664,128,3e-06,0.7,0.8,0.1,128
50665,192,3e-06,0.3,0.95,1e-08,128
50666,64,3e-05,0.5,0.9,1e-08,256
50667,192,3e-06,0.5,0.9,1.0,64
50668,64,0.0003,0.5,0.95,1.0,192
50669,64,3e-05,0.7,0.95,1e-08,192
50670,192,3e-05,0.3,0.8,1.0,64
50671,128,3e-05,0.3,0.95,1.0,64
50672,64,3e-05,0.3,0.9,0.1,128
50673,192,3e-05,0.7,0.95,1e-08,128
50674,128,0.0003,0.7,0.9,1e-08,128
50675,256,3e-06,0.5,0.8,1e-08,192
50676,256,0.0003,0.5,0.8,1.0,192
50677,256,3e-05,0.7,0.95,1e-08,192
50678,64,0.0003,0.5,0.95,0.1,192
50679,64,3e-05,0.5,0.9,0.1,192
50680,128,3e-06,0.7,0.9,1e-08,256
50681,256,3e-05,0.3,0.9,1.0,128
50682,192,3e-05,0.5,0.8,0.1,128
50683,64,3e-06,0.3,0.9,0.1,192
50684,64,3e-06,0.5,0.8,1e-08,256
50685,128,3e-06,0.5,0.8,1.0,256
50686,128,3e-06,0.5,0.8,0.1,64
50687,64,3e-06,0.5,0.9,0.1,192
50688,64,0.0003,0.7,0.95,1.0,64
50689,64,3e-06,0.5,0.9,1.0,128
50690,256,3e-05,0.7,0.9,1.0,192
50691,64,3e-05,0.3,0.8,1.0,64
50692,128,3e-06,0.5,0.95,1.0,256
50693,192,0.0003,0.3,0.9,1.0,192
50694,256,0.0003,0.7,0.95,1.0,128
50695,256,3e-06,0.5,0.95,1.0,128
50696,256,3e-06,0.5,0.8,1.0,192
50697,64,3e-05,0.3,0.9,1.0,256
50698,192,3e-05,0.5,0.95,1e-08,192
50699,128,3e-05,0.5,0.95,1e-08,128
50700,256,3e-06,0.7,0.9,0.1,192
50701,64,3e-06,0.5,0.8,0.1,192
50702,128,3e-05,0.3,0.95,1e-08,256
50703,256,3e-05,0.3,0.95,1.0,64
50704,64,3e-06,0.5,0.8,0.1,256
50705,64,3e-06,0.3,0.95,1.0,192
50706,128,3e-05,0.3,0.95,0.1,64
50707,192,3e-05,0.5,0.9,1e-08,128
50708,128,0.0003,0.3,0.8,0.1,256
50709,256,0.0003,0.7,0.95,0.1,192
50710,64,3e-05,0.7,0.95,1.0,192
50711,128,0.0003,0.7,0.8,0.1,64
50712,128,3e-06,0.3,0.9,1e-08,128
50713,64,3e-06,0.7,0.95,0.1,256
50714,64,3e-05,0.3,0.95,1.0,128
50715,64,3e-05,0.3,0.95,1e-08,64
50716,128,0.0003,0.7,0.95,1e-08,256
50717,128,3e-05,0.7,0.9,1.0,192
50718,256,0.0003,0.3,0.8,1e-08,128
50719,128,0.0003,0.5,0.95,1e-08,64
50720,192,3e-06,0.3,0.95,1e-08,64
50721,256,3e-05,0.3,0.8,0.1,64
50722,192,3e-06,0.7,0.8,1e-08,64
50723,128,3e-05,0.5,0.95,0.1,192
50724,128,0.0003,0.5,0.8,1.0,64
50725,256,3e-06,0.3,0.9,0.1,128
50726,256,3e-06,0.3,0.95,1.0,64
50727,128,3e-06,0.5,0.8,0.1,64
50728,64,3e-06,0.3,0.9,0.1,192
50729,192,3e-06,0.3,0.9,1.0,64
50730,128,0.0003,0.3,0.9,0.1,128
50731,128,3e-05,0.7,0.8,0.1,64
50732,128,3e-05,0.7,0.9,1e-08,192
50733,128,3e-05,0.3,0.8,1.0,128
50734,128,3e-06,0.7,0.8,1.0,256
50735,128,3e-06,0.7,0.8,1.0,64
50736,64,3e-05,0.3,0.9,1e-08,256
50737,128,3e-05,0.5,0.9,0.1,128
50738,64,3e-05,0.3,0.95,0.1,128
50739,64,3e-06,0.5,0.95,0.1,256
50740,192,3e-05,0.3,0.95,0.1,256
50741,128,3e-05,0.5,0.8,1e-08,64
50742,128,3e-06,0.7,0.8,0.1,128
50743,64,3e-06,0.3,0.95,1.0,192
50744,256,0.0003,0.7,0.9,1.0,64
50745,128,0.0003,0.7,0.9,1.0,256
50746,64,0.0003,0.5,0.95,1.0,128
50747,192,3e-05,0.5,0.8,0.1,64
50748,256,3e-05,0.5,0.9,1e-08,192
50749,256,3e-06,0.7,0.8,1.0,64
50750,192,0.0003,0.5,0.8,1.0,128
50751,192,3e-06,0.3,0.8,0.1,256
50752,256,0.0003,0.7,0.9,0.1,64
50753,192,3e-06,0.3,0.9,1.0,192
50754,192,3e-06,0.7,0.8,1e-08,128
50755,64,3e-06,0.5,0.8,0.1,192
50756,192,3e-06,0.3,0.95,1e-08,128
50757,256,0.0003,0.7,0.9,1e-08,192
50758,64,0.0003,0.5,0.8,0.1,192
50759,192,3e-05,0.7,0.95,1e-08,256
50760,256,0.0003,0.3,0.95,0.1,64
50761,128,0.0003,0.7,0.9,1.0,192
50762,256,0.0003,0.7,0.95,1.0,128
50763,256,0.0003,0.5,0.9,1.0,128
50764,64,0.0003,0.7,0.8,1e-08,256
50765,256,3e-05,0.3,0.9,0.1,192
50766,256,3e-05,0.3,0.9,1e-08,128
50767,256,3e-06,0.7,0.9,1.0,128
50768,256,3e-06,0.7,0.9,1.0,128
50769,128,0.0003,0.7,0.8,0.1,64
50770,128,0.0003,0.5,0.8,1e-08,192
50771,64,3e-06,0.7,0.8,1.0,256
50772,128,3e-05,0.5,0.95,1e-08,192
50773,64,0.0003,0.5,0.8,0.1,256
50774,64,0.0003,0.5,0.8,0.1,256
50775,256,3e-06,0.3,0.8,1.0,64
50776,128,3e-05,0.7,0.9,0.1,64
50777,128,3e-05,0.7,0.8,1.0,64
50778,256,0.0003,0.3,0.8,1e-08,192
50779,192,3e-06,0.3,0.95,1e-08,128
50780,128,3e-06,0.7,0.9,1e-08,256
50781,64,3e-05,0.7,0.9,1.0,192
50782,256,3e-05,0.5,0.95,0.1,128
50783,128,3e-06,0.5,0.9,1.0,192
50784,128,3e-06,0.7,0.9,0.1,64
50785,256,3e-05,0.5,0.9,1e-08,128
50786,256,3e-06,0.3,0.8,1e-08,128
50787,128,3e-06,0.7,0.9,1.0,128
50788,192,3e-05,0.5,0.95,0.1,192
50789,128,0.0003,0.7,0.8,1.0,128
50790,64,0.0003,0.5,0.8,1e-08,192
50791,64,3e-06,0.3,0.95,1e-08,128
50792,64,3e-05,0.5,0.95,0.1,256
50793,64,0.0003,0.5,0.95,0.1,128
50794,64,0.0003,0.7,0.95,0.1,192
50795,256,0.0003,0.7,0.9,1.0,192
50796,192,3e-06,0.5,0.9,1.0,128
50797,128,3e-06,0.3,0.95,0.1,256
50798,128,3e-05,0.5,0.95,1.0,256
50799,256,3e-05,0.3,0.9,0.1,192
50800,64,0.0003,0.3,0.9,0.1,128
50801,256,0.0003,0.5,0.9,1.0,128
50802,256,3e-05,0.3,0.9,1.0,128
50803,128,3e-05,0.3,0.8,1.0,64
50804,64,3e-06,0.7,0.95,1e-08,128
50805,64,3e-05,0.3,0.8,1e-08,256
50806,64,3e-06,0.3,0.95,0.1,64
50807,64,0.0003,0.3,0.95,1.0,128
50808,128,0.0003,0.5,0.9,1.0,256
50809,256,3e-05,0.7,0.9,0.1,128
50810,128,0.0003,0.7,0.9,0.1,192
50811,256,3e-05,0.3,0.9,0.1,128
50812,256,0.0003,0.3,0.8,1e-08,256
50813,128,3e-06,0.3,0.95,1e-08,256
50814,128,0.0003,0.7,0.9,1e-08,256
50815,192,0.0003,0.5,0.9,1e-08,128
50816,128,0.0003,0.5,0.95,1.0,192
50817,256,0.0003,0.7,0.8,1e-08,64
50818,192,3e-06,0.5,0.9,1.0,192
50819,128,3e-05,0.7,0.9,0.1,192
50820,128,3e-06,0.5,0.8,1e-08,128
50821,64,0.0003,0.5,0.8,1e-08,256
50822,64,3e-05,0.3,0.8,1.0,256
50823,64,3e-06,0.3,0.8,1.0,192
50824,256,3e-06,0.7,0.95,1e-08,128
50825,64,0.0003,0.3,0.8,1e-08,192
50826,128,3e-05,0.7,0.95,0.1,64
50827,192,3e-05,0.7,0.95,1e-08,192
50828,64,3e-06,0.7,0.95,1e-08,64
50829,128,3e-05,0.3,0.8,0.1,256
50830,128,3e-06,0.3,0.95,1.0,64
50831,256,3e-06,0.3,0.9,1e-08,128
50832,64,0.0003,0.5,0.9,1e-08,256
50833,128,0.0003,0.5,0.9,1e-08,192
50834,128,0.0003,0.7,0.95,1.0,192
50835,128,0.0003,0.3,0.95,1.0,256
50836,256,0.0003,0.3,0.95,0.1,192
50837,64,0.0003,0.7,0.9,1.0,256
50838,64,3e-06,0.3,0.8,1.0,192
50839,128,3e-05,0.5,0.95,1.0,256
50840,128,3e-05,0.5,0.95,1e-08,256
50841,256,0.0003,0.7,0.8,1.0,128
50842,128,0.0003,0.5,0.8,0.1,192
50843,192,3e-06,0.7,0.95,1.0,256
50844,64,3e-06,0.3,0.9,1.0,192
50845,64,0.0003,0.3,0.95,1.0,192
50846,128,3e-06,0.5,0.8,1e-08,256
50847,64,0.0003,0.5,0.95,1e-08,256
50848,64,3e-06,0.3,0.8,1e-08,256
50849,256,0.0003,0.3,0.9,0.1,192
50850,128,3e-06,0.3,0.8,1e-08,64
50851,128,3e-05,0.7,0.95,1.0,64
50852,64,3e-06,0.3,0.8,1.0,256
50853,64,3e-06,0.5,0.95,1e-08,64
50854,192,3e-06,0.5,0.9,0.1,128
50855,128,3e-05,0.3,0.95,1.0,256
50856,192,3e-06,0.5,0.95,1.0,64
50857,128,3e-05,0.5,0.9,1.0,192
50858,64,3e-06,0.7,0.95,1.0,256
50859,64,0.0003,0.3,0.95,1e-08,256
50860,64,0.0003,0.5,0.8,1e-08,64
50861,64,0.0003,0.7,0.95,1.0,192
50862,64,0.0003,0.7,0.8,1e-08,192
50863,256,3e-05,0.3,0.8,1.0,64
50864,256,0.0003,0.7,0.9,1.0,256
50865,128,3e-06,0.3,0.9,1e-08,64
50866,64,3e-05,0.3,0.9,1e-08,192
50867,192,3e-05,0.5,0.95,0.1,192
50868,256,3e-05,0.3,0.95,1.0,64
50869,192,3e-06,0.5,0.8,1.0,256
50870,64,3e-06,0.5,0.95,1.0,256
50871,128,3e-06,0.3,0.95,0.1,256
50872,256,3e-06,0.7,0.9,1e-08,192
50873,64,0.0003,0.5,0.95,0.1,192
50874,64,3e-05,0.5,0.8,1.0,192
50875,128,3e-05,0.7,0.9,1.0,128
50876,192,3e-05,0.5,0.9,1.0,128
50877,128,0.0003,0.7,0.9,0.1,256
50878,128,0.0003,0.7,0.8,1e-08,192
50879,256,3e-05,0.5,0.9,1e-08,256
50880,256,3e-06,0.7,0.8,1e-08,128
50881,256,3e-06,0.5,0.8,1.0,128
50882,192,3e-06,0.3,0.95,1.0,256
50883,64,3e-05,0.5,0.8,0.1,192
50884,192,0.0003,0.3,0.9,1e-08,256
50885,64,0.0003,0.3,0.95,0.1,192
50886,128,3e-06,0.5,0.9,1e-08,256
50887,64,0.0003,0.3,0.8,1.0,256
50888,256,0.0003,0.5,0.9,0.1,192
50889,256,3e-06,0.7,0.9,0.1,256
50890,192,3e-06,0.7,0.8,0.1,64
50891,128,3e-06,0.5,0.9,1e-08,192
50892,128,0.0003,0.3,0.9,1.0,64
50893,256,3e-05,0.7,0.8,1e-08,192
50894,128,3e-05,0.7,0.95,1e-08,256
50895,128,0.0003,0.7,0.8,1.0,256
50896,192,3e-05,0.3,0.95,1e-08,256
50897,128,0.0003,0.3,0.9,1.0,192
50898,256,3e-06,0.7,0.95,1.0,64
50899,64,3e-06,0.7,0.95,1.0,256
50900,128,3e-05,0.5,0.9,1e-08,192
50901,64,3e-05,0.3,0.9,1e-08,64
50902,256,0.0003,0.7,0.8,1.0,256
50903,128,3e-05,0.7,0.8,1.0,192
50904,128,3e-06,0.3,0.95,1.0,128
50905,192,3e-06,0.5,0.8,1e-08,128
50906,128,3e-05,0.7,0.8,1e-08,256
50907,64,3e-05,0.5,0.95,1e-08,192
50908,256,0.0003,0.3,0.95,1.0,128
50909,64,0.0003,0.5,0.95,1.0,256
50910,64,3e-06,0.3,0.9,0.1,64
50911,64,0.0003,0.7,0.8,1e-08,128
50912,64,3e-06,0.5,0.8,1.0,64
50913,64,3e-06,0.7,0.9,1.0,128
50914,128,3e-06,0.3,0.95,0.1,64
50915,64,0.0003,0.5,0.8,1.0,256
50916,256,0.0003,0.3,0.9,1e-08,256
50917,64,3e-06,0.5,0.9,0.1,192
50918,256,3e-06,0.7,0.95,1.0,192
50919,192,3e-05,0.7,0.95,1.0,128
50920,128,3e-05,0.7,0.95,0.1,128
50921,256,3e-05,0.5,0.8,0.1,64
50922,64,3e-06,0.3,0.8,1.0,256
50923,256,3e-06,0.7,0.9,0.1,128
50924,192,3e-06,0.5,0.9,0.1,192
50925,128,3e-05,0.5,0.9,1e-08,64
50926,256,3e-05,0.5,0.9,1e-08,256
50927,64,3e-05,0.5,0.95,0.1,64
50928,256,0.0003,0.5,0.8,1.0,256
50929,64,3e-05,0.5,0.8,1.0,256
50930,256,3e-06,0.3,0.8,0.1,128
50931,64,3e-06,0.5,0.8,1.0,64
50932,256,3e-05,0.5,0.8,0.1,128
50933,128,3e-05,0.7,0.9,0.1,64
50934,128,3e-05,0.5,0.8,1.0,192
50935,192,3e-06,0.7,0.8,1.0,192
50936,128,0.0003,0.3,0.9,0.1,192
50937,128,0.0003,0.3,0.95,1e-08,192
50938,256,0.0003,0.5,0.9,1e-08,256
50939,128,3e-06,0.7,0.9,1e-08,256
50940,64,0.0003,0.5,0.95,1e-08,192
50941,64,3e-05,0.7,0.95,1e-08,256
50942,192,3e-06,0.7,0.95,0.1,192
50943,128,3e-06,0.7,0.9,1e-08,128
50944,256,3e-06,0.5,0.8,1e-08,64
50945,256,3e-05,0.7,0.95,1.0,192
50946,128,0.0003,0.5,0.9,0.1,64
50947,64,0.0003,0.3,0.9,0.1,192
50948,64,0.0003,0.5,0.8,1.0,128
50949,64,3e-05,0.7,0.9,1.0,192
50950,256,3e-06,0.7,0.95,0.1,192
50951,256,3e-06,0.3,0.8,0.1,128
50952,256,3e-06,0.3,0.95,1e-08,64
50953,128,3e-05,0.5,0.95,1.0,128
50954,128,3e-06,0.7,0.95,1.0,192
50955,128,0.0003,0.3,0.9,1.0,256
50956,256,0.0003,0.5,0.8,0.1,256
50957,256,3e-06,0.7,0.9,1e-08,192
50958,64,3e-05,0.3,0.95,1e-08,256
50959,64,3e-06,0.5,0.8,0.1,192
50960,256,3e-05,0.7,0.8,0.1,192
50961,256,0.0003,0.5,0.8,1.0,64
50962,256,0.0003,0.5,0.9,0.1,192
50963,256,0.0003,0.3,0.8,0.1,192
50964,128,3e-06,0.7,0.95,1.0,192
50965,256,3e-05,0.3,0.9,1e-08,192
50966,128,3e-05,0.7,0.9,1.0,64
50967,256,0.0003,0.3,0.9,1.0,128
50968,256,0.0003,0.3,0.95,1.0,192
50969,192,0.0003,0.7,0.95,1.0,256
50970,64,3e-06,0.3,0.95,1.0,256
50971,192,3e-05,0.7,0.8,0.1,128
50972,256,0.0003,0.7,0.95,1.0,256
50973,192,0.0003,0.7,0.95,1e-08,256
50974,256,0.0003,0.7,0.9,0.1,128
50975,64,3e-05,0.5,0.8,1.0,64
50976,192,0.0003,0.7,0.9,0.1,192
50977,256,3e-06,0.3,0.95,0.1,128
50978,128,3e-05,0.3,0.9,1.0,192
50979,128,3e-06,0.7,0.9,1e-08,64
50980,64,0.0003,0.3,0.9,1.0,192
50981,64,0.0003,0.7,0.8,1e-08,128
50982,64,3e-05,0.7,0.9,0.1,64
50983,64,3e-06,0.7,0.8,0.1,256
50984,256,3e-06,0.5,0.8,1e-08,256
50985,192,0.0003,0.5,0.9,1e-08,192
50986,256,3e-06,0.7,0.9,1.0,128
50987,64,0.0003,0.5,0.95,0.1,256
50988,128,0.0003,0.7,0.8,0.1,256
50989,256,3e-05,0.3,0.9,1.0,256
50990,128,0.0003,0.3,0.9,0.1,128
50991,64,0.0003,0.7,0.8,1.0,64
50992,128,3e-06,0.5,0.8,1.0,256
50993,256,3e-06,0.7,0.95,1e-08,256
50994,128,0.0003,0.3,0.95,1.0,256
50995,256,3e-05,0.7,0.9,1.0,192
50996,128,3e-06,0.5,0.8,0.1,128
50997,128,3e-06,0.5,0.9,1e-08,128
50998,192,3e-06,0.5,0.95,1e-08,256
50999,128,3e-06,0.3,0.95,1.0,64
51000,128,3e-05,0.3,0.9,1e-08,128
51001,64,3e-05,0.3,0.8,1e-08,128
51002,192,3e-06,0.5,0.95,1.0,256
51003,256,0.0003,0.5,0.9,1e-08,64
51004,64,0.0003,0.3,0.95,0.1,256
51005,192,3e-05,0.3,0.95,0.1,128
51006,256,0.0003,0.5,0.9,1.0,256
51007,64,3e-05,0.7,0.9,0.1,256
51008,256,3e-06,0.3,0.8,0.1,192
51009,256,0.0003,0.3,0.9,0.1,64
51010,128,3e-05,0.5,0.95,1.0,192
51011,64,3e-05,0.5,0.95,0.1,256
51012,64,3e-06,0.3,0.9,0.1,192
51013,256,0.0003,0.3,0.95,0.1,256
51014,64,0.0003,0.7,0.95,1e-08,192
51015,128,3e-05,0.5,0.8,1.0,256
51016,64,3e-05,0.5,0.8,0.1,192
51017,64,3e-06,0.3,0.95,1.0,128
51018,128,0.0003,0.5,0.9,0.1,192
51019,256,3e-05,0.5,0.8,1e-08,192
51020,64,3e-06,0.7,0.95,1e-08,256
51021,128,3e-06,0.3,0.9,1.0,64
51022,256,3e-06,0.5,0.9,0.1,128
51023,128,3e-06,0.3,0.9,0.1,256
51024,128,0.0003,0.5,0.9,1.0,128
51025,128,3e-05,0.5,0.95,1e-08,64
51026,192,0.0003,0.5,0.95,0.1,128
51027,128,0.0003,0.3,0.9,1.0,192
51028,256,3e-05,0.3,0.95,1.0,192
51029,256,3e-06,0.3,0.95,1.0,256
51030,256,3e-05,0.3,0.95,1e-08,128
51031,256,3e-06,0.7,0.95,1e-08,256
51032,256,3e-06,0.7,0.95,1.0,64
51033,64,3e-05,0.3,0.95,1e-08,256
51034,256,0.0003,0.3,0.8,1.0,192
51035,64,0.0003,0.3,0.8,0.1,64
51036,256,3e-06,0.7,0.8,0.1,128
51037,64,3e-05,0.7,0.9,1.0,256
51038,64,0.0003,0.7,0.9,0.1,64
51039,64,0.0003,0.3,0.9,1e-08,256
51040,192,0.0003,0.5,0.9,1.0,128
51041,128,3e-06,0.3,0.95,1.0,128
51042,256,3e-06,0.5,0.95,0.1,64
51043,192,3e-06,0.5,0.9,0.1,256
51044,256,3e-05,0.5,0.9,1.0,128
51045,256,0.0003,0.7,0.9,1e-08,192
51046,64,0.0003,0.5,0.9,1.0,256
51047,64,3e-06,0.5,0.8,1.0,128
51048,64,0.0003,0.3,0.9,0.1,64
51049,64,0.0003,0.7,0.8,1e-08,192
51050,128,0.0003,0.3,0.95,1.0,128
51051,64,3e-05,0.5,0.8,1e-08,128
51052,192,3e-05,0.3,0.8,1.0,128
51053,128,0.0003,0.5,0.95,1.0,64
51054,192,3e-06,0.3,0.95,0.1,128
51055,64,3e-06,0.3,0.9,1e-08,192
51056,64,3e-05,0.7,0.9,0.1,64
51057,128,3e-05,0.5,0.8,1e-08,64
51058,256,3e-06,0.3,0.8,0.1,256
51059,64,3e-05,0.3,0.9,1.0,256
51060,128,3e-06,0.7,0.95,1e-08,256
51061,128,3e-05,0.7,0.95,1.0,128
51062,256,3e-05,0.3,0.9,0.1,256
51063,256,0.0003,0.7,0.8,1.0,64
51064,128,0.0003,0.5,0.8,1.0,128
51065,192,3e-05,0.5,0.95,1.0,64
51066,256,0.0003,0.7,0.8,1e-08,128
51067,256,3e-05,0.5,0.95,0.1,64
51068,256,0.0003,0.5,0.9,0.1,64
51069,128,3e-06,0.5,0.8,0.1,256
51070,128,0.0003,0.5,0.95,1e-08,128
51071,192,3e-05,0.7,0.9,1e-08,64
51072,64,0.0003,0.5,0.8,1.0,192
51073,128,3e-06,0.5,0.8,0.1,64
51074,64,0.0003,0.5,0.9,0.1,128
51075,64,3e-05,0.5,0.8,0.1,64
51076,128,3e-06,0.5,0.9,1.0,192
51077,128,3e-05,0.7,0.9,1.0,128
51078,64,3e-06,0.3,0.95,1e-08,64
51079,64,0.0003,0.7,0.8,1.0,192
51080,128,3e-06,0.5,0.95,1e-08,128
51081,192,0.0003,0.7,0.95,0.1,192
51082,128,3e-06,0.5,0.9,1.0,64
51083,64,0.0003,0.7,0.95,1e-08,64
51084,128,0.0003,0.3,0.9,1.0,64
51085,256,3e-06,0.7,0.9,0.1,256
51086,64,3e-05,0.5,0.8,0.1,256
51087,128,0.0003,0.5,0.95,0.1,128
51088,256,3e-05,0.5,0.9,1e-08,64
51089,64,0.0003,0.3,0.9,1e-08,128
51090,64,0.0003,0.5,0.9,1.0,192
51091,128,0.0003,0.5,0.8,1.0,128
51092,128,3e-06,0.7,0.95,1.0,256
51093,128,3e-06,0.5,0.9,1e-08,256
51094,64,3e-06,0.3,0.95,1e-08,64
51095,64,0.0003,0.5,0.9,0.1,128
51096,128,0.0003,0.7,0.9,0.1,128
51097,128,3e-05,0.3,0.8,1e-08,192
51098,256,3e-06,0.5,0.9,0.1,128
51099,128,0.0003,0.7,0.95,0.1,64
51100,64,3e-06,0.5,0.95,1.0,256
51101,64,0.0003,0.3,0.95,1e-08,192
51102,256,3e-05,0.5,0.8,1e-08,256
51103,64,3e-05,0.5,0.9,1.0,64
51104,64,3e-05,0.5,0.9,0.1,256
51105,256,3e-06,0.3,0.9,1e-08,128
51106,256,0.0003,0.7,0.9,1.0,192
51107,256,0.0003,0.3,0.8,1e-08,64
51108,256,0.0003,0.7,0.8,0.1,64
51109,128,3e-06,0.5,0.9,1.0,128
51110,256,3e-06,0.3,0.95,0.1,192
51111,256,3e-05,0.7,0.9,0.1,64
51112,256,3e-06,0.3,0.9,1.0,256
51113,256,0.0003,0.3,0.95,0.1,192
51114,64,0.0003,0.5,0.95,0.1,128
51115,128,3e-05,0.7,0.8,1e-08,64
51116,64,3e-06,0.3,0.8,0.1,192
51117,128,0.0003,0.3,0.8,1.0,256
51118,64,3e-05,0.5,0.95,1.0,128
51119,128,3e-05,0.7,0.9,1.0,128
51120,64,3e-06,0.3,0.8,0.1,192
51121,256,3e-06,0.5,0.95,1e-08,192
51122,256,0.0003,0.3,0.95,1.0,192
51123,64,3e-06,0.3,0.9,1e-08,64
51124,256,3e-05,0.5,0.95,0.1,256
51125,256,3e-06,0.3,0.8,1.0,192
51126,192,3e-05,0.3,0.9,0.1,256
51127,256,3e-05,0.3,0.8,0.1,128
51128,128,3e-06,0.7,0.95,0.1,128
51129,256,3e-06,0.3,0.8,0.1,192
51130,256,0.0003,0.3,0.9,1.0,128
51131,64,3e-06,0.3,0.95,0.1,256
51132,256,3e-05,0.7,0.9,1.0,64
51133,64,3e-06,0.3,0.8,1.0,64
51134,128,3e-06,0.5,0.9,1.0,256
51135,128,3e-06,0.3,0.8,1e-08,128
51136,256,3e-05,0.3,0.95,1e-08,256
51137,192,3e-06,0.3,0.95,1e-08,128
51138,256,3e-05,0.5,0.9,0.1,128
51139,192,0.0003,0.7,0.8,1e-08,64
51140,256,3e-06,0.5,0.9,0.1,256
51141,128,0.0003,0.3,0.9,0.1,256
51142,64,3e-05,0.7,0.95,1e-08,128
51143,128,3e-06,0.3,0.8,1.0,256
51144,128,3e-06,0.7,0.8,1e-08,256
51145,128,3e-06,0.5,0.9,0.1,256
51146,128,3e-05,0.5,0.95,0.1,256
51147,64,0.0003,0.5,0.9,1e-08,256
51148,256,3e-05,0.7,0.9,1.0,128
51149,64,3e-05,0.5,0.9,1.0,128
51150,128,3e-05,0.5,0.9,1e-08,256
51151,64,3e-05,0.7,0.95,1.0,192
51152,192,0.0003,0.3,0.8,1e-08,256
51153,64,3e-06,0.7,0.95,0.1,128
51154,64,3e-05,0.5,0.9,0.1,192
51155,128,3e-06,0.3,0.95,0.1,64
51156,256,3e-05,0.5,0.8,1e-08,128
51157,64,3e-05,0.5,0.8,0.1,256
51158,128,3e-06,0.3,0.8,0.1,128
51159,192,3e-05,0.3,0.8,1e-08,64
51160,256,3e-06,0.7,0.9,1.0,192
51161,256,0.0003,0.7,0.9,0.1,192
